SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,AVG_PTS,AVG_REB,AVG_AST,AVG_MIN
22012,203115,0021200022,"NOV 02, 2012",POR @ OKC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,0.0,0.0,0.0,1.0
22012,203115,0021200032,"NOV 03, 2012",POR @ HOU,W,15,2,7,0.286,1,3,0.333,0,0,0.0,1,3,4,1,1,1,2,1,5,-6,1,0.0,0.0,0.0,1.0
22012,203115,0021200046,"NOV 05, 2012",POR @ DAL,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,2.5,2.0,0.5,8.0
22012,203115,0021200067,"NOV 08, 2012",POR vs. LAC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,1.6666666666666667,1.3333333333333333,0.3333333333333333,6.0
22012,203115,0021200088,"NOV 10, 2012",POR vs. SAS,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1,1.25,1.0,0.25,5.0
22012,203115,0021200102,"NOV 12, 2012",POR vs. ATL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-2,1,1.0,0.8,0.2,4.6
22012,203115,0021200145,"NOV 18, 2012",POR vs. CHI,W,9,1,4,0.25,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,1,1,0.8333333333333334,0.8333333333333334,0.16666666666666666,4.333333333333333
22012,203115,0021200168,"NOV 21, 2012",POR @ PHX,L,6,0,3,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,0,0,0,2,-4,1,1.0,1.1428571428571428,0.14285714285714285,5.0
22012,203115,0021200182,"NOV 23, 2012",POR vs. MIN,W,6,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-5,1,1.125,1.25,0.125,5.125
22012,203115,0021200193,"NOV 25, 2012",POR @ BKN,L,9,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,0,2,3,1,1.0,1.2222222222222223,0.2222222222222222,5.222222222222222
22012,203115,0021200198,"NOV 26, 2012",POR @ DET,L,21,5,8,0.625,1,2,0.5,1,2,0.5,0,1,1,0,2,0,0,1,12,-3,1,1.1,1.3,0.3,5.6
22012,203115,0021200209,"NOV 28, 2012",POR @ WAS,L,8,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-6,1,2.090909090909091,1.2727272727272727,0.2727272727272727,7.0
22012,203115,0021200225,"NOV 30, 2012",POR @ BOS,L,17,1,5,0.2,0,1,0.0,1,2,0.5,1,2,3,4,2,0,3,1,3,-5,1,2.0833333333333335,1.3333333333333333,0.25,7.083333333333333
22012,203115,0021200234,"DEC 01, 2012",POR @ CLE,W,13,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,0,1,1,2,1,7,-14,1,2.1538461538461537,1.4615384615384615,0.5384615384615384,7.846153846153846
22012,203115,0021200245,"DEC 03, 2012",POR @ CHA,W,12,3,5,0.6,1,2,0.5,0,2,0.0,0,1,1,0,1,0,2,1,7,-8,1,2.5,1.4285714285714286,0.5,8.214285714285714
22012,203115,0021200258,"DEC 05, 2012",POR @ IND,L,14,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,-5,1,2.8,1.4,0.4666666666666667,8.466666666666667
22012,203115,0021200303,"DEC 10, 2012",POR vs. TOR,W,12,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-8,1,2.625,1.375,0.4375,8.8125
22012,203115,0021200324,"DEC 13, 2012",POR vs. SAS,W,6,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1,2.4705882352941178,1.2941176470588236,0.4117647058823529,9.0
22012,203115,0021200349,"DEC 16, 2012",POR vs. NOH,W,7,1,6,0.167,0,1,0.0,0,0,0.0,2,0,2,1,0,0,0,0,2,5,1,2.4444444444444446,1.2222222222222223,0.3888888888888889,8.833333333333334
22012,203115,0021200379,"DEC 20, 2012",POR vs. DEN,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,2.4210526315789473,1.263157894736842,0.42105263157894735,8.736842105263158
22012,203115,0021200397,"DEC 22, 2012",POR vs. PHX,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-10,1,2.3,1.25,0.4,8.45
22012,203115,0021200404,"DEC 23, 2012",POR @ SAC,L,21,3,6,0.5,1,2,0.5,0,0,0.0,2,3,5,3,1,0,1,2,7,-1,1,2.1904761904761907,1.1904761904761905,0.42857142857142855,8.19047619047619
22012,203115,0021200422,"DEC 26, 2012",POR vs. SAC,W,26,6,9,0.667,0,1,0.0,2,2,1.0,1,0,1,1,0,0,1,1,14,6,1,2.409090909090909,1.3636363636363635,0.5454545454545454,8.772727272727273
22012,203115,0021200435,"DEC 28, 2012",POR @ LAL,L,24,5,10,0.5,0,1,0.0,1,2,0.5,0,6,6,0,1,2,0,4,11,-2,1,2.9130434782608696,1.3478260869565217,0.5652173913043478,9.521739130434783
22012,203115,0021200446,"DEC 29, 2012",POR vs. PHI,W,17,0,4,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,9,1,3.25,1.5416666666666667,0.5416666666666666,10.125
22012,203115,0021200459,"JAN 01, 2013",POR @ NYK,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,3.12,1.56,0.56,10.4
22012,203115,0021200464,"JAN 02, 2013",POR @ TOR,L,9,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-11,1,3.0,1.5,0.5384615384615384,10.192307692307692
22012,203115,0021200484,"JAN 04, 2013",POR @ MEM,W,10,2,3,0.667,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,4,-8,1,2.888888888888889,1.4444444444444444,0.5555555555555556,10.148148148148149
22012,203115,0021200540,"JAN 11, 2013",POR @ GSW,L,8,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-9,1,2.9285714285714284,1.4285714285714286,0.5714285714285714,10.142857142857142
22012,203115,0021200554,"JAN 13, 2013",POR vs. OKC,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,2,1,2.8275862068965516,1.3793103448275863,0.5862068965517241,10.068965517241379
22012,203115,0021200568,"JAN 15, 2013",POR @ DEN,L,17,3,7,0.429,0,2,0.0,1,2,0.5,1,2,3,1,0,0,1,2,7,-2,1,2.8,1.3666666666666667,0.5666666666666667,10.033333333333333
22012,203115,0021200578,"JAN 16, 2013",POR vs. CLE,L,15,0,4,0.0,0,1,0.0,1,2,0.5,1,1,2,1,1,0,0,1,1,-6,1,2.935483870967742,1.4193548387096775,0.5806451612903226,10.258064516129032
22012,203115,0021200599,"JAN 19, 2013",POR vs. MIL,L,6,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,2,1,1,2.875,1.4375,0.59375,10.40625
22012,203115,0021200613,"JAN 21, 2013",POR vs. WAS,L,11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,1,2.8484848484848486,1.393939393939394,0.5757575757575758,10.272727272727273
22012,203115,0021200627,"JAN 23, 2013",POR vs. IND,W,21,3,7,0.429,0,0,0.0,2,2,1.0,1,3,4,1,0,1,2,0,8,18,1,2.764705882352941,1.3529411764705883,0.5588235294117647,10.294117647058824
22012,203115,0021200651,"JAN 26, 2013",POR vs. LAC,W,16,2,4,0.5,1,2,0.5,0,0,0.0,0,3,3,0,1,0,1,1,5,3,1,2.914285714285714,1.4285714285714286,0.5714285714285714,10.6
22012,203115,0021200658,"JAN 27, 2013",POR @ LAC,L,15,2,5,0.4,0,1,0.0,4,4,1.0,1,2,3,0,2,1,2,1,8,-4,1,2.9722222222222223,1.4722222222222223,0.5555555555555556,10.75
22012,203115,0021200668,"JAN 29, 2013",POR vs. DAL,W,6,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,2,2,-9,1,3.108108108108108,1.5135135135135136,0.5405405405405406,10.864864864864865
22012,203115,0021200693,"FEB 01, 2013",POR @ UTA,L,6,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2,-2,1,3.0789473684210527,1.5526315789473684,0.5263157894736842,10.736842105263158
22012,203115,0021200703,"FEB 02, 2013",POR vs. UTA,W,16,3,6,0.5,0,1,0.0,1,2,0.5,0,3,3,2,0,1,0,0,7,3,1,3.051282051282051,1.564102564102564,0.5128205128205128,10.615384615384615
22012,203115,0021200713,"FEB 04, 2013",POR @ MIN,W,6,1,4,0.25,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-5,1,3.15,1.6,0.55,10.75
22012,203115,0021200730,"FEB 06, 2013",POR @ DAL,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-1,0,3.1219512195121952,1.5853658536585367,0.5365853658536586,10.634146341463415
22012,203115,0021200743,"FEB 08, 2013",POR @ HOU,L,8,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,1,0,0,0,0,1,2,1,3.0952380952380953,1.5714285714285714,0.5238095238095238,10.595238095238095
22012,203115,0021200756,"FEB 10, 2013",POR @ ORL,L,7,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-2,1,3.046511627906977,1.558139534883721,0.5348837209302325,10.534883720930232
22012,203115,0021200783,"FEB 13, 2013",POR @ NOH,L,26,4,12,0.333,0,2,0.0,1,1,1.0,0,4,4,1,0,0,3,1,9,-27,1,3.022727272727273,1.5227272727272727,0.5227272727272727,10.454545454545455
22012,203115,0021200797,"FEB 19, 2013",POR vs. PHX,L,7,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,1,2,0,0,0,2,-4,1,3.1555555555555554,1.5777777777777777,0.5333333333333333,10.8
22012,203115,0021200821,"FEB 22, 2013",POR @ LAL,L,19,2,7,0.286,0,1,0.0,1,1,1.0,0,5,5,0,0,0,1,0,5,-4,1,3.130434782608696,1.5434782608695652,0.5434782608695652,10.717391304347826
22012,203115,0021200837,"FEB 24, 2013",POR vs. BOS,W,7,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-1,1,3.1702127659574466,1.6170212765957446,0.5319148936170213,10.893617021276595
22012,203115,0021200860,"FEB 27, 2013",POR vs. DEN,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,3.1458333333333335,1.6041666666666667,0.5208333333333334,10.8125
22012,203115,0021200879,"MAR 02, 2013",POR vs. MIN,W,16,0,7,0.0,0,2,0.0,0,0,0.0,1,0,1,1,1,0,0,2,0,-4,1,3.0816326530612246,1.5714285714285714,0.5102040816326531,10.673469387755102
22012,203115,0021200894,"MAR 04, 2013",POR vs. CHA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.02,1.56,0.52,10.78
22012,203115,0021200905,"MAR 06, 2013",POR @ MEM,L,5,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,0,1,4,1,2.9607843137254903,1.5294117647058822,0.5098039215686274,10.588235294117647
22012,203115,0021200923,"MAR 08, 2013",POR @ SAS,W,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,1,3,8,1,2.923076923076923,1.5,0.5,10.48076923076923
22012,203115,0021200939,"MAR 10, 2013",POR @ NOH,L,10,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4,-7,1,2.9245283018867925,1.471698113207547,0.5094339622641509,10.339622641509434
22012,203115,0021200955,"MAR 12, 2013",POR vs. MEM,L,11,1,3,0.333,0,1,0.0,1,2,0.5,1,0,1,1,0,0,0,1,3,-6,1,2.9444444444444446,1.462962962962963,0.5185185185185185,10.333333333333334
22012,203115,0021200968,"MAR 14, 2013",POR vs. NYK,W,10,3,4,0.75,0,1,0.0,1,1,1.0,0,4,4,1,0,0,1,1,7,-7,1,2.9454545454545453,1.4545454545454546,0.5272727272727272,10.345454545454546
22012,203115,0021200984,"MAR 16, 2013",POR vs. DET,W,10,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,2,2,0,1,3.017857142857143,1.5,0.5357142857142857,10.339285714285714
22012,203115,0021200993,"MAR 18, 2013",POR @ PHI,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-6,1,3.0,1.5087719298245614,0.543859649122807,10.333333333333334
22012,203115,0021201005,"MAR 19, 2013",POR @ MIL,L,5,0,2,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2,-2,1,2.9482758620689653,1.5172413793103448,0.5344827586206896,10.241379310344827
22012,203115,0021201019,"MAR 21, 2013",POR @ CHI,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-7,1,2.9322033898305087,1.5084745762711864,0.5254237288135594,10.152542372881356
22012,203115,0021201025,"MAR 22, 2013",POR @ ATL,W,4,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2,-1,1,2.8833333333333333,1.4833333333333334,0.5166666666666667,10.0
22012,203115,0021201043,"MAR 24, 2013",POR @ OKC,L,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-5,1,2.8688524590163933,1.4754098360655739,0.5081967213114754,9.901639344262295
22012,203115,0021201070,"MAR 27, 2013",POR vs. BKN,L,10,1,3,0.333,0,1,0.0,3,3,1.0,1,1,2,0,1,0,1,1,5,5,0,2.8548387096774195,1.4516129032258065,0.5,9.85483870967742
22012,203115,0021201094,"MAR 30, 2013",POR @ GSW,L,12,0,5,0.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,-18,1,2.888888888888889,1.4603174603174602,0.49206349206349204,9.857142857142858
22012,203115,0021201106,"APR 01, 2013",POR @ UTA,L,5,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,0,1,0,0,1,4,6,1,2.84375,1.453125,0.484375,9.890625
22012,203115,0021201120,"APR 03, 2013",POR vs. MEM,L,10,0,5,0.0,0,2,0.0,2,2,1.0,1,1,2,1,0,0,2,1,2,-7,1,2.8615384615384616,1.4461538461538461,0.47692307692307695,9.815384615384616
22012,203115,0021201136,"APR 05, 2013",POR vs. HOU,L,21,4,9,0.444,0,2,0.0,1,1,1.0,1,5,6,4,0,1,1,2,9,1,1,2.8484848484848486,1.4545454545454546,0.48484848484848486,9.818181818181818
22012,203115,0021201153,"APR 07, 2013",POR vs. DAL,L,32,7,11,0.636,0,2,0.0,8,9,0.889,2,11,13,6,3,0,0,2,22,13,1,2.9402985074626864,1.5223880597014925,0.5373134328358209,9.985074626865671
22012,203115,0021201171,"APR 10, 2013",POR vs. LAL,L,29,4,12,0.333,0,1,0.0,1,2,0.5,0,1,1,2,2,0,3,2,9,-9,1,3.2205882352941178,1.6911764705882353,0.6176470588235294,10.308823529411764
22012,203115,0021201188,"APR 12, 2013",POR vs. OKC,L,38,8,19,0.421,0,3,0.0,2,2,1.0,1,6,7,0,2,0,3,2,18,-6,1,3.3043478260869565,1.681159420289855,0.6376811594202898,10.579710144927537
22012,203115,0021201198,"APR 14, 2013",POR @ DEN,L,34,5,8,0.625,1,2,0.5,6,6,1.0,3,6,9,5,0,0,3,3,17,-5,1,3.5142857142857142,1.7571428571428571,0.6285714285714286,10.971428571428572
22012,203115,0021201215,"APR 16, 2013",POR @ LAC,L,40,8,14,0.571,0,1,0.0,1,2,0.5,1,5,6,5,3,0,6,2,17,-15,1,3.704225352112676,1.8591549295774648,0.6901408450704225,11.295774647887324
22012,203115,0021201230,"APR 17, 2013",POR vs. GSW,L,48,7,19,0.368,1,2,0.5,0,0,0.0,1,6,7,4,0,0,3,1,15,-11,1,3.888888888888889,1.9166666666666667,0.75,11.694444444444445
22013,203115,0021300029,"NOV 01, 2013",POR @ DEN,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.041095890410959,1.9863013698630136,0.7945205479452054,12.191780821917808
22013,203115,0021300058,"NOV 05, 2013",POR vs. HOU,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
22013,203115,0021300128,"NOV 15, 2013",POR @ BOS,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,0.0,0.0,0.5,1.0
22013,203115,0021300196,"NOV 23, 2013",POR @ GSW,W,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-1,1,0.0,0.0,0.3333333333333333,1.0
22013,203115,0021300210,"NOV 25, 2013",POR vs. NYK,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,6,1,0.5,0.0,0.25,1.0
22013,203115,0021300226,"NOV 27, 2013",POR @ PHX,L,5,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,8,1,0.4,0.4,0.4,2.2
22013,203115,0021300288,"DEC 06, 2013",POR vs. UTA,W,12,2,7,0.286,0,2,0.0,0,0,0.0,0,2,2,4,0,0,1,1,4,-6,1,1.0,0.3333333333333333,0.3333333333333333,2.6666666666666665
22013,203115,0021300347,"DEC 14, 2013",POR @ PHI,W,11,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,2,2,0,2,2,2,-1,1,1.4285714285714286,0.5714285714285714,0.8571428571428571,4.0
22013,203115,0021300480,"JAN 02, 2014",POR vs. CHA,W,9,4,5,0.8,2,2,1.0,0,0,0.0,1,2,3,1,0,0,0,0,10,3,1,1.5,0.875,1.0,4.875
22013,203115,0021300519,"JAN 07, 2014",POR @ SAC,L,9,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,-2,1,2.4444444444444446,1.1111111111111112,1.0,5.333333333333333
22013,203115,0021300527,"JAN 08, 2014",POR vs. ORL,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,2.5,1.0,0.9,5.7
22013,203115,0021300600,"JAN 18, 2014",POR @ DAL,W,8,1,3,0.333,1,2,0.5,2,2,1.0,1,0,1,0,0,0,1,0,5,-19,1,2.272727272727273,0.9090909090909091,0.8181818181818182,5.2727272727272725
22013,203115,0021300614,"JAN 20, 2014",POR @ HOU,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,5,1,2.5,0.9166666666666666,0.75,5.5
22013,203115,0021300653,"JAN 25, 2014",POR vs. MIN,W,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1,2.4615384615384617,1.0,0.7692307692307693,5.384615384615385
22013,203115,0021300660,"JAN 26, 2014",POR @ GSW,L,2,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,2.4285714285714284,0.9285714285714286,0.7142857142857143,5.071428571428571
22013,203115,0021300672,"JAN 28, 2014",POR vs. MEM,L,2,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-2,1,2.2666666666666666,0.9333333333333333,0.6666666666666666,4.866666666666666
22013,203115,0021300823,"FEB 21, 2014",POR vs. UTA,W,18,3,5,0.6,0,0,0.0,2,2,1.0,1,1,2,0,1,0,0,2,8,6,1,2.125,0.9375,0.625,4.6875
22013,203115,0021300840,"FEB 23, 2014",POR vs. MIN,W,15,2,6,0.333,1,3,0.333,0,0,0.0,0,0,0,1,1,0,0,3,5,5,1,2.4705882352941178,1.0,0.5882352941176471,5.470588235294118
22013,203115,0021300850,"FEB 25, 2014",POR @ DEN,W,7,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,-8,1,2.611111111111111,0.9444444444444444,0.6111111111111112,6.0
22013,203115,0021300861,"FEB 26, 2014",POR vs. BKN,W,28,8,13,0.615,0,2,0.0,4,4,1.0,3,8,11,4,0,1,1,2,20,39,1,2.473684210526316,0.8947368421052632,0.5789473684210527,6.052631578947368
22013,203115,0021300880,"MAR 01, 2014",POR vs. DEN,W,13,2,2,1.0,1,1,1.0,2,2,1.0,0,0,0,0,0,0,2,1,7,3,2,3.35,1.4,0.75,7.15
22013,203115,0021300896,"MAR 03, 2014",POR vs. LAL,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,1,3.5238095238095237,1.3333333333333333,0.7142857142857143,7.428571428571429
22013,203115,0021300913,"MAR 05, 2014",POR vs. ATL,W,12,4,7,0.571,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,3,9,0,1,3.3636363636363638,1.2727272727272727,0.6818181818181818,7.318181818181818
22013,203115,0021300953,"MAR 11, 2014",POR @ MEM,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,2,1,3.608695652173913,1.2173913043478262,0.6521739130434783,7.521739130434782
22013,203115,0021300965,"MAR 12, 2014",POR @ SAS,L,6,3,4,0.75,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,6,-2,1,3.4583333333333335,1.2083333333333333,0.6666666666666666,7.25
22013,203115,0021300977,"MAR 14, 2014",POR @ NOP,W,17,1,7,0.143,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,1,2,-3,1,3.56,1.2,0.64,7.2
22013,203115,0021300994,"MAR 16, 2014",POR vs. GSW,L,16,2,8,0.25,0,1,0.0,2,2,1.0,2,5,7,2,0,0,0,1,6,-14,1,3.5,1.1923076923076923,0.7307692307692307,7.576923076923077
22013,203115,0021301005,"MAR 18, 2014",POR vs. MIL,W,11,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,1,0,0,0,0,3,3,1,3.5925925925925926,1.4074074074074074,0.7777777777777778,7.888888888888889
22013,203115,0021301020,"MAR 20, 2014",POR vs. WAS,W,13,1,3,0.333,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,2,3,5,1,3.5714285714285716,1.3928571428571428,0.7857142857142857,8.0
22013,203115,0021301032,"MAR 22, 2014",POR @ CHA,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-9,1,3.5517241379310347,1.3448275862068966,0.7586206896551724,8.172413793103448
22013,203115,0021301049,"MAR 24, 2014",POR @ MIA,L,10,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,1,0,0,4,1,1,3.433333333333333,1.3,0.7333333333333333,8.066666666666666
22013,203115,0021301058,"MAR 25, 2014",POR @ ORL,L,16,3,8,0.375,0,0,0.0,1,2,0.5,1,8,9,4,1,1,0,0,7,3,1,3.4516129032258065,1.3225806451612903,0.7419354838709677,8.129032258064516
22013,203115,0021301071,"MAR 27, 2014",POR @ ATL,W,16,1,5,0.2,0,1,0.0,0,1,0.0,0,2,2,1,0,0,0,2,2,1,1,3.5625,1.5625,0.84375,8.375
22013,203115,0021301080,"MAR 28, 2014",POR @ CHI,W,10,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,1,0,-8,1,3.515151515151515,1.5757575757575757,0.8484848484848485,8.606060606060606
22013,203115,0021301099,"MAR 30, 2014",POR vs. MEM,W,9,2,5,0.4,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,3,1,3.411764705882353,1.5588235294117647,0.8529411764705882,8.647058823529411
22013,203115,0021301113,"APR 01, 2014",POR @ LAL,W,11,4,7,0.571,0,0,0.0,0,0,0.0,2,3,5,1,0,0,2,1,8,-13,1,3.4285714285714284,1.5714285714285714,0.8285714285714286,8.657142857142857
22013,203115,0021301140,"APR 04, 2014",POR vs. PHX,L,9,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-9,1,3.5555555555555554,1.6666666666666667,0.8333333333333334,8.722222222222221
22013,203115,0021301157,"APR 06, 2014",POR vs. NOP,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-7,1,3.5135135135135136,1.6216216216216217,0.8108108108108109,8.72972972972973
22013,203115,0021301172,"APR 09, 2014",POR vs. SAC,W,13,2,6,0.333,0,1,0.0,1,2,0.5,0,0,0,0,0,1,1,1,5,-4,1,3.4210526315789473,1.605263157894737,0.7894736842105263,8.631578947368421
22013,203115,0021301187,"APR 11, 2014",POR @ UTA,W,11,3,4,0.75,0,0,0.0,2,2,1.0,0,3,3,1,1,1,0,0,8,-2,1,3.4615384615384617,1.564102564102564,0.7692307692307693,8.743589743589743
22013,203115,0021301228,"APR 16, 2014",POR vs. LAC,W,35,7,20,0.35,3,7,0.429,6,8,0.75,2,8,10,2,1,0,2,2,23,0,1,3.575,1.6,0.775,8.8
22014,203115,0021400015,"OCT 29, 2014",POR vs. OKC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,4.048780487804878,1.8048780487804879,0.8048780487804879,9.439024390243903
22014,203115,0021400042,"NOV 02, 2014",POR vs. GSW,L,16,2,5,0.4,0,1,0.0,0,0,0.0,0,2,2,2,1,0,0,2,4,0,1,0.0,0.0,0.0,2.0
22014,203115,0021400055,"NOV 04, 2014",POR vs. CLE,W,12,1,5,0.2,0,1,0.0,0,2,0.0,0,0,0,1,1,0,0,0,2,4,1,2.0,1.0,1.0,9.0
22014,203115,0021400070,"NOV 06, 2014",POR vs. DAL,W,11,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,2,0,0,0,1,2.0,0.6666666666666666,1.0,10.0
22014,203115,0021400082,"NOV 08, 2014",POR @ LAC,L,10,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,1,1,1.5,0.5,1.5,10.25
22014,203115,0021400096,"NOV 09, 2014",POR vs. DEN,W,5,1,3,0.333,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,2,3,-1,1,1.2,0.8,1.4,10.2
22014,203115,0021400115,"NOV 12, 2014",POR @ DEN,W,16,2,5,0.4,0,1,0.0,2,3,0.667,0,1,1,1,1,0,2,4,6,-12,1,1.5,0.6666666666666666,1.1666666666666667,9.333333333333334
22014,203115,0021400138,"NOV 15, 2014",POR vs. BKN,W,15,4,7,0.571,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,0,8,8,1,2.142857142857143,0.7142857142857143,1.1428571428571428,10.285714285714286
22014,203115,0021400153,"NOV 17, 2014",POR vs. NOP,W,6,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2,1,2.875,1.0,1.0,10.875
22014,203115,0021400183,"NOV 21, 2014",POR vs. CHI,W,15,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,3,1,2,-21,1,2.5555555555555554,0.8888888888888888,0.8888888888888888,10.333333333333334
22014,203115,0021400200,"NOV 24, 2014",POR @ PHI,W,6,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,1,1,1,5,-4,1,2.5,0.8,0.9,10.8
22014,203115,0021400233,"NOV 28, 2014",POR vs. MEM,L,5,3,4,0.75,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,6,-5,1,2.727272727272727,0.8181818181818182,0.8181818181818182,10.363636363636363
